,number_project,average_montly_hours,time_spend_company,left,salary,high,low,medium
13280,5,259,4,0,low,0,1,0
13281,4,253,3,0,low,0,1,0
13282,3,216,3,0,low,0,1,0
13283,2,264,3,0,medium,0,0,1
13284,3,181,3,0,medium,0,0,1
13285,3,209,3,0,medium,0,0,1
13286,4,239,2,0,medium,0,0,1
13287,3,197,3,0,medium,0,0,1
13288,4,150,2,0,medium,0,0,1
13289,3,164,10,0,medium,0,0,1
13290,3,216,8,0,medium,0,0,1
13291,2,271,8,0,medium,0,0,1
13292,4,176,8,0,medium,0,0,1
13293,3,156,8,0,medium,0,0,1
13294,4,143,8,0,medium,0,0,1
13295,4,233,6,0,medium,0,0,1
13296,3,138,6,0,medium,0,0,1
13297,3,259,6,0,medium,0,0,1
13298,4,169,6,0,medium,0,0,1
13299,3,172,6,0,medium,0,0,1
13300,4,156,3,0,medium,0,0,1
13301,4,140,3,0,medium,0,0,1
13302,4,212,2,0,medium,0,0,1
13303,4,269,3,0,medium,0,0,1
13304,5,111,5,0,medium,0,0,1
13305,4,198,2,0,medium,0,0,1
13306,4,263,3,0,medium,0,0,1
13307,5,191,5,0,medium,0,0,1
13308,3,188,3,0,medium,0,0,1
13309,4,252,3,0,medium,0,0,1
13310,2,142,3,0,high,1,0,0
13311,4,247,3,0,high,1,0,0
13312,6,269,2,0,high,1,0,0
13313,4,244,3,0,high,1,0,0
13314,4,164,3,0,high,1,0,0
13315,6,232,5,0,high,1,0,0
13316,3,177,3,0,high,1,0,0
13317,3,173,3,0,high,1,0,0
13318,5,165,2,0,high,1,0,0
13319,3,225,2,0,high,1,0,0
13320,3,121,3,0,low,0,1,0
13321,2,219,4,0,low,0,1,0
13322,4,204,2,0,low,0,1,0
13323,5,235,4,0,low,0,1,0
13324,2,215,2,0,low,0,1,0
13325,5,243,3,0,low,0,1,0
13326,4,162,6,0,low,0,1,0
13327,4,262,3,0,low,0,1,0
13328,4,206,2,0,low,0,1,0
13329,2,125,4,0,low,0,1,0
13330,3,167,5,0,low,0,1,0
13331,5,218,5,0,low,0,1,0
13332,5,181,3,0,low,0,1,0
13333,5,269,3,0,low,0,1,0
13334,3,167,2,0,low,0,1,0
13335,6,271,10,0,medium,0,0,1
13336,4,201,8,0,medium,0,0,1
13337,6,229,8,0,medium,0,0,1
13338,4,148,8,0,medium,0,0,1
13339,3,147,8,0,medium,0,0,1
13340,4,211,8,0,medium,0,0,1
13341,5,145,6,0,medium,0,0,1
13342,6,269,6,0,medium,0,0,1
13343,4,129,6,0,medium,0,0,1
13344,3,270,6,0,medium,0,0,1
13345,3,250,6,0,medium,0,0,1
13346,5,192,2,0,medium,0,0,1
13347,4,233,4,0,high,1,0,0
13348,4,192,3,0,high,1,0,0
13349,3,247,2,0,high,1,0,0
13350,4,192,4,0,high,1,0,0
13351,3,178,3,0,high,1,0,0
13352,4,197,3,0,high,1,0,0
13353,5,264,6,0,high,1,0,0
13354,2,274,3,0,high,1,0,0
13355,4,147,2,0,low,0,1,0
13356,3,154,3,0,low,0,1,0
13357,3,224,2,0,low,0,1,0
13358,4,250,2,0,low,0,1,0
13359,3,179,3,0,low,0,1,0
13360,4,170,2,0,low,0,1,0
13361,4,118,5,0,low,0,1,0
13362,4,256,3,0,low,0,1,0
13363,3,209,2,0,medium,0,0,1
13364,2,146,3,0,medium,0,0,1
13365,3,275,4,0,medium,0,0,1
13366,4,180,2,0,medium,0,0,1
13367,3,228,3,0,medium,0,0,1
13368,3,204,3,0,medium,0,0,1
13369,3,172,2,0,medium,0,0,1
13370,5,274,3,0,medium,0,0,1
13371,3,136,2,0,medium,0,0,1
13372,4,252,3,0,medium,0,0,1
13373,4,137,3,0,medium,0,0,1
13374,4,191,3,0,medium,0,0,1
13375,4,132,4,0,medium,0,0,1
13376,6,249,5,0,medium,0,0,1
13377,6,274,6,0,medium,0,0,1
13378,3,194,3,0,medium,0,0,1
13379,6,191,2,0,medium,0,0,1
13380,5,216,4,0,medium,0,0,1
13381,3,241,3,0,medium,0,0,1
13382,4,243,5,0,medium,0,0,1
13383,4,207,3,0,medium,0,0,1
13384,3,199,3,0,medium,0,0,1
13385,6,286,4,0,medium,0,0,1
13386,4,132,3,0,high,1,0,0
13387,4,229,4,0,low,0,1,0
13388,4,260,3,0,medium,0,0,1
13389,3,214,2,0,medium,0,0,1
13390,6,217,4,0,medium,0,0,1
13391,4,225,2,0,medium,0,0,1
13392,2,113,3,0,medium,0,0,1
13393,5,250,2,0,medium,0,0,1
13394,5,271,2,0,medium,0,0,1
13395,4,135,3,0,medium,0,0,1
13396,2,100,6,0,medium,0,0,1
13397,4,224,3,0,medium,0,0,1
13398,4,134,4,0,low,0,1,0
13399,5,158,2,0,low,0,1,0
13400,3,183,2,0,low,0,1,0
13401,4,97,6,0,low,0,1,0
13402,4,226,3,0,low,0,1,0
13403,4,235,4,0,low,0,1,0
13404,4,186,10,0,low,0,1,0
13405,3,242,10,0,high,1,0,0
13406,3,284,10,0,low,0,1,0
13407,2,274,10,0,high,1,0,0
13408,4,130,10,0,high,1,0,0
13409,3,146,10,0,low,0,1,0
13410,4,207,10,0,low,0,1,0
13411,4,210,2,0,high,1,0,0
13412,3,143,2,0,low,0,1,0
13413,4,116,3,0,medium,0,0,1
13414,2,162,3,0,high,1,0,0
13415,3,242,3,0,medium,0,0,1
13416,4,153,7,0,medium,0,0,1
13417,5,194,7,0,medium,0,0,1
13418,4,233,7,0,medium,0,0,1
13419,4,283,7,0,high,1,0,0
13420,3,188,7,0,medium,0,0,1
13421,4,182,6,0,medium,0,0,1
13422,2,286,6,0,medium,0,0,1
13423,5,212,6,0,high,1,0,0
13424,5,176,6,0,medium,0,0,1
13425,5,264,8,0,high,1,0,0
13426,3,261,8,0,low,0,1,0
13427,4,163,8,0,medium,0,0,1
13428,3,139,8,0,medium,0,0,1
13429,3,261,8,0,medium,0,0,1
13430,2,275,6,0,medium,0,0,1
13431,5,132,6,0,low,0,1,0
13432,3,202,6,0,low,0,1,0
13433,4,177,6,0,low,0,1,0
13434,5,234,6,0,low,0,1,0
13435,4,188,6,0,low,0,1,0
13436,5,203,6,0,low,0,1,0
13437,4,227,10,0,low,0,1,0
13438,3,150,10,0,low,0,1,0
13439,3,267,3,0,low,0,1,0
13440,5,186,10,0,low,0,1,0
13441,4,142,10,0,high,1,0,0
13442,3,126,10,0,low,0,1,0
13443,4,201,10,0,low,0,1,0
13444,4,142,2,0,low,0,1,0
13445,4,167,4,0,low,0,1,0
13446,4,258,2,0,high,1,0,0
13447,3,207,2,0,low,0,1,0
13448,4,282,4,0,low,0,1,0
13449,3,188,5,0,low,0,1,0
13450,3,214,2,0,high,1,0,0
13451,4,272,2,0,low,0,1,0
13452,3,259,3,0,medium,0,0,1
13453,5,191,2,0,high,1,0,0
13454,3,192,3,0,medium,0,0,1
13455,3,164,3,0,high,1,0,0
13456,4,149,2,0,medium,0,0,1
13457,4,149,3,0,medium,0,0,1
13458,2,165,3,0,medium,0,0,1
13459,3,222,3,0,medium,0,0,1
13460,5,222,3,0,medium,0,0,1
13461,3,265,3,0,medium,0,0,1
13462,5,247,4,0,medium,0,0,1
13463,4,147,2,0,medium,0,0,1
13464,3,273,3,0,high,1,0,0
13465,6,144,4,0,low,0,1,0
13466,3,181,2,0,medium,0,0,1
13467,3,198,2,0,medium,0,0,1
13468,5,255,4,0,medium,0,0,1
13469,4,169,10,0,medium,0,0,1
13470,4,201,10,0,medium,0,0,1
13471,4,274,10,0,medium,0,0,1
13472,4,134,10,0,medium,0,0,1
13473,3,190,10,0,medium,0,0,1
13474,4,170,10,0,medium,0,0,1
13475,3,154,10,0,high,1,0,0
13476,3,142,2,0,low,0,1,0
13477,5,235,2,0,low,0,1,0
13478,3,110,3,0,low,0,1,0
13479,3,211,3,0,high,1,0,0
13480,4,214,3,0,medium,0,0,1
13481,5,210,7,0,medium,0,0,1
13482,3,207,7,0,medium,0,0,1
13483,4,161,7,0,medium,0,0,1
13484,2,102,7,0,medium,0,0,1
13485,4,186,7,0,medium,0,0,1
13486,3,211,6,0,low,0,1,0
13487,3,240,6,0,low,0,1,0
13488,4,237,6,0,low,0,1,0
13489,3,164,6,0,low,0,1,0
13490,6,222,8,0,low,0,1,0
13491,3,205,8,0,medium,0,0,1
13492,4,140,8,0,medium,0,0,1
13493,2,103,8,0,medium,0,0,1
13494,3,178,8,0,medium,0,0,1
13495,4,137,6,0,medium,0,0,1
13496,3,143,6,0,medium,0,0,1
13497,4,170,6,0,medium,0,0,1
13498,5,135,6,0,medium,0,0,1
13499,3,174,6,0,medium,0,0,1
13500,3,166,6,0,medium,0,0,1
13501,5,174,6,0,medium,0,0,1
13502,3,251,10,0,medium,0,0,1
13503,6,187,10,0,high,1,0,0
13504,5,170,3,0,low,0,1,0
13505,3,241,10,0,medium,0,0,1
13506,3,221,10,0,medium,0,0,1
13507,4,257,10,0,medium,0,0,1
13508,4,275,10,0,medium,0,0,1
13509,4,245,2,0,low,0,1,0
13510,6,246,6,0,low,0,1,0
13511,6,263,6,0,low,0,1,0
13512,3,133,4,0,low,0,1,0
13513,4,157,3,0,low,0,1,0
13514,3,198,4,0,low,0,1,0
13515,5,145,3,0,low,0,1,0
13516,6,118,2,0,low,0,1,0
13517,5,184,5,0,low,0,1,0
13518,3,243,2,0,low,0,1,0
13519,3,247,2,0,low,0,1,0
13520,3,158,3,0,low,0,1,0
13521,5,243,2,0,low,0,1,0
13522,4,203,5,0,low,0,1,0
13523,3,161,3,0,low,0,1,0
13524,4,214,3,0,low,0,1,0
13525,4,179,3,0,low,0,1,0
13526,4,188,2,0,low,0,1,0
13527,3,174,3,0,low,0,1,0
13528,3,177,4,0,low,0,1,0
13529,5,194,4,0,low,0,1,0
13530,3,244,2,0,medium,0,0,1
13531,4,269,2,0,medium,0,0,1
13532,2,159,3,0,medium,0,0,1
13533,4,140,2,0,medium,0,0,1
13534,5,224,2,0,medium,0,0,1
13535,5,242,4,0,medium,0,0,1
13536,3,180,3,0,medium,0,0,1
13537,3,150,3,0,medium,0,0,1
13538,5,269,3,0,medium,0,0,1
13539,2,178,2,0,medium,0,0,1
13540,2,187,3,0,medium,0,0,1
13541,3,140,2,0,medium,0,0,1
13542,4,193,2,0,high,1,0,0
13543,4,243,2,0,low,0,1,0
13544,3,144,3,0,medium,0,0,1
13545,2,147,2,0,medium,0,0,1
13546,6,165,3,0,medium,0,0,1
13547,3,176,2,0,medium,0,0,1
13548,3,170,6,0,low,0,1,0
13549,4,213,2,0,low,0,1,0
13550,4,242,2,0,low,0,1,0
13551,4,139,3,0,low,0,1,0
13552,4,239,3,0,low,0,1,0
13553,5,123,2,0,low,0,1,0
13554,3,185,4,0,low,0,1,0
13555,4,186,2,0,low,0,1,0
13556,3,178,3,0,low,0,1,0
13557,3,153,10,0,high,1,0,0
13558,4,185,10,0,high,1,0,0
13559,4,142,10,0,high,1,0,0
13560,4,221,10,0,high,1,0,0
13561,3,148,10,0,high,1,0,0
13562,5,258,10,0,high,1,0,0
13563,4,229,3,0,low,0,1,0
13564,2,111,2,0,low,0,1,0
13565,2,271,3,0,low,0,1,0
13566,4,133,3,0,low,0,1,0
13567,4,223,3,0,low,0,1,0
13568,4,272,2,0,low,0,1,0
13569,3,233,3,0,medium,0,0,1
13570,3,162,3,0,medium,0,0,1
13571,5,165,4,0,medium,0,0,1
13572,5,242,3,0,medium,0,0,1
13573,4,124,2,0,medium,0,0,1
13574,2,163,3,0,medium,0,0,1
13575,3,144,3,0,medium,0,0,1
13576,5,149,4,0,medium,0,0,1
13577,5,217,2,0,medium,0,0,1
13578,4,139,2,0,medium,0,0,1
13579,3,270,2,0,medium,0,0,1
13580,3,177,3,0,medium,0,0,1
13581,5,175,2,0,high,1,0,0
13582,3,151,2,0,low,0,1,0
13583,3,185,3,0,medium,0,0,1
13584,3,227,3,0,medium,0,0,1
13585,4,218,2,0,medium,0,0,1
13586,5,167,3,0,medium,0,0,1
13587,3,183,2,0,low,0,1,0
13588,4,259,3,0,low,0,1,0
13589,3,138,2,0,low,0,1,0
13590,5,122,4,0,low,0,1,0
13591,6,225,6,0,low,0,1,0
13592,3,121,2,0,low,0,1,0
13593,4,274,3,0,low,0,1,0
13594,4,153,4,0,low,0,1,0
13595,3,119,2,0,low,0,1,0
13596,4,141,2,0,low,0,1,0
13597,4,161,3,0,low,0,1,0
13598,2,186,2,0,low,0,1,0
13599,3,252,4,0,low,0,1,0
13600,3,182,3,0,low,0,1,0
13601,4,264,2,0,low,0,1,0
13602,4,167,3,0,low,0,1,0
13603,5,171,3,0,high,1,0,0
13604,5,130,4,0,high,1,0,0
13605,5,271,4,0,high,1,0,0
13606,5,249,3,0,high,1,0,0
13607,4,180,4,0,high,1,0,0
13608,4,220,3,0,high,1,0,0
13609,3,210,4,0,medium,0,0,1
13610,4,258,2,0,medium,0,0,1
13611,3,150,4,0,medium,0,0,1
13612,5,259,3,0,medium,0,0,1
13613,3,231,3,0,medium,0,0,1
13614,4,220,3,0,medium,0,0,1
13615,4,149,3,0,medium,0,0,1
13616,3,238,4,0,medium,0,0,1
13617,2,209,5,0,medium,0,0,1
13618,4,149,3,0,medium,0,0,1
13619,4,264,3,0,medium,0,0,1
13620,5,207,2,0,high,1,0,0
13621,3,239,6,0,low,0,1,0
13622,6,239,5,0,medium,0,0,1
13623,4,258,3,0,medium,0,0,1
13624,3,203,3,0,medium,0,0,1
13625,2,258,3,0,medium,0,0,1
13626,3,257,3,0,low,0,1,0
13627,5,134,3,0,low,0,1,0
13628,6,240,2,0,low,0,1,0
13629,2,237,5,0,low,0,1,0
13630,5,157,2,0,low,0,1,0
13631,4,275,3,0,low,0,1,0
13632,2,228,3,0,high,1,0,0
13633,3,254,2,0,high,1,0,0
13634,4,257,2,0,high,1,0,0
13635,3,231,2,0,high,1,0,0
13636,3,217,3,0,high,1,0,0
13637,3,286,6,0,high,1,0,0
13638,4,236,3,0,low,0,1,0
13639,4,215,2,0,low,0,1,0
13640,4,157,3,0,low,0,1,0
13641,3,149,3,0,low,0,1,0
13642,3,221,2,0,low,0,1,0
13643,4,238,2,0,low,0,1,0
13644,6,250,2,0,medium,0,0,1
13645,3,202,4,0,medium,0,0,1
13646,4,173,2,0,medium,0,0,1
13647,5,250,3,0,medium,0,0,1
13648,4,270,3,0,medium,0,0,1
13649,3,232,5,0,medium,0,0,1
13650,4,260,3,0,medium,0,0,1
13651,5,232,4,0,medium,0,0,1
13652,4,134,3,0,medium,0,0,1
13653,4,189,3,0,medium,0,0,1
13654,4,113,3,0,medium,0,0,1
13655,5,264,3,0,medium,0,0,1
13656,5,260,2,0,high,1,0,0
13657,3,132,3,0,low,0,1,0
13658,4,168,3,0,medium,0,0,1
13659,3,186,3,0,medium,0,0,1
13660,3,267,2,0,high,1,0,0
13661,3,180,3,0,high,1,0,0
13662,3,211,3,0,high,1,0,0
13663,2,268,2,0,high,1,0,0
13664,3,206,3,0,high,1,0,0
13665,6,113,3,0,high,1,0,0
13666,4,179,3,0,low,0,1,0
13667,6,157,6,0,low,0,1,0
13668,4,127,5,0,low,0,1,0
13669,2,179,5,0,low,0,1,0
13670,4,197,3,0,low,0,1,0
13671,4,251,4,0,low,0,1,0
13672,4,250,3,0,low,0,1,0
13673,2,176,5,0,low,0,1,0
13674,4,246,3,0,low,0,1,0
13675,3,155,3,0,low,0,1,0
13676,3,178,2,0,low,0,1,0
13677,3,213,5,0,low,0,1,0
13678,3,150,2,0,low,0,1,0
13679,3,166,2,0,low,0,1,0
13680,5,169,4,0,low,0,1,0
13681,4,208,3,0,low,0,1,0
13682,3,209,2,0,low,0,1,0
13683,4,167,3,0,medium,0,0,1
13684,6,281,3,0,medium,0,0,1
13685,3,156,4,0,medium,0,0,1
13686,3,265,3,0,medium,0,0,1
13687,3,142,3,0,medium,0,0,1
13688,3,143,4,0,medium,0,0,1
13689,3,134,3,0,medium,0,0,1
13690,5,268,3,0,medium,0,0,1
13691,3,255,2,0,medium,0,0,1
13692,4,157,2,0,medium,0,0,1
13693,5,151,3,0,medium,0,0,1
13694,3,157,2,0,medium,0,0,1
13695,3,139,3,0,high,1,0,0
13696,4,196,2,0,low,0,1,0
13697,3,159,2,0,medium,0,0,1
13698,4,224,4,0,medium,0,0,1
13699,3,215,7,0,medium,0,0,1
13700,5,157,7,0,medium,0,0,1
13701,4,157,7,0,low,0,1,0
13702,5,146,7,0,low,0,1,0
13703,2,286,7,0,low,0,1,0
13704,3,203,3,0,low,0,1,0
13705,3,168,7,0,low,0,1,0
13706,3,170,7,0,low,0,1,0
13707,3,266,7,0,low,0,1,0
13708,3,183,3,0,low,0,1,0
13709,4,264,3,0,low,0,1,0
13710,4,205,3,0,low,0,1,0
13711,2,192,3,0,low,0,1,0
13712,3,176,3,0,low,0,1,0
13713,3,183,2,0,low,0,1,0
13714,3,156,6,0,low,0,1,0
13715,3,150,3,0,low,0,1,0
13716,4,204,8,0,low,0,1,0
13717,5,131,8,0,low,0,1,0
13718,5,248,8,0,low,0,1,0
13719,4,168,8,0,low,0,1,0
13720,4,146,8,0,low,0,1,0
13721,4,246,3,0,low,0,1,0
13722,5,216,10,0,medium,0,0,1
13723,3,203,10,0,medium,0,0,1
13724,3,199,10,0,medium,0,0,1
13725,2,102,8,0,medium,0,0,1
13726,4,139,8,0,medium,0,0,1
13727,5,208,8,0,medium,0,0,1
13728,4,215,4,0,medium,0,0,1
13729,4,233,3,0,medium,0,0,1
13730,3,169,10,0,medium,0,0,1
13731,3,190,10,0,medium,0,0,1
13732,4,236,7,0,medium,0,0,1
13733,4,266,7,0,medium,0,0,1
13734,4,156,7,0,high,1,0,0
13735,4,153,7,0,low,0,1,0
13736,3,175,3,0,medium,0,0,1
13737,6,174,10,0,medium,0,0,1
13738,4,154,10,0,high,1,0,0
13739,5,251,10,0,high,1,0,0
13740,3,164,10,0,high,1,0,0
13741,2,225,10,0,high,1,0,0
13742,2,134,10,0,high,1,0,0
13743,3,144,3,0,high,1,0,0
13744,5,211,3,0,low,0,1,0
13745,4,139,3,0,low,0,1,0
13746,3,268,3,0,low,0,1,0
13747,5,171,3,0,low,0,1,0
13748,4,260,2,0,medium,0,0,1
13749,6,224,3,0,medium,0,0,1
13750,4,233,3,0,medium,0,0,1
13751,3,125,7,0,medium,0,0,1
13752,4,233,7,0,medium,0,0,1
13753,3,162,7,0,medium,0,0,1
13754,4,198,7,0,medium,0,0,1
13755,4,198,7,0,medium,0,0,1
13756,3,243,3,0,medium,0,0,1
13757,4,281,7,0,medium,0,0,1
13758,4,259,7,0,medium,0,0,1
13759,4,184,7,0,medium,0,0,1
13760,6,189,3,0,medium,0,0,1
13761,4,258,3,0,medium,0,0,1
13762,4,225,3,0,medium,0,0,1
13763,5,145,3,0,medium,0,0,1
13764,3,164,3,0,medium,0,0,1
13765,4,254,2,0,medium,0,0,1
13766,4,154,6,0,medium,0,0,1
13767,5,248,3,0,medium,0,0,1
13768,3,154,8,0,medium,0,0,1
13769,3,242,8,0,medium,0,0,1
13770,4,194,8,0,medium,0,0,1
13771,5,261,8,0,medium,0,0,1
13772,3,245,8,0,medium,0,0,1
13773,3,247,3,0,low,0,1,0
13774,4,147,10,0,low,0,1,0
13775,3,139,10,0,low,0,1,0
13776,6,137,10,0,low,0,1,0
13777,4,177,8,0,low,0,1,0
13778,4,184,8,0,low,0,1,0
13779,3,212,8,0,low,0,1,0
13780,3,159,4,0,low,0,1,0
13781,4,178,3,0,low,0,1,0
13782,3,149,10,0,low,0,1,0
13783,4,223,10,0,low,0,1,0
13784,6,263,7,0,high,1,0,0
13785,4,161,7,0,high,1,0,0
13786,3,192,7,0,high,1,0,0
13787,5,215,7,0,high,1,0,0
13788,4,261,3,0,high,1,0,0
13789,5,222,10,0,high,1,0,0
13790,3,223,10,0,low,0,1,0
13791,3,182,10,0,low,0,1,0
13792,2,204,10,0,low,0,1,0
13793,3,195,10,0,low,0,1,0
13794,4,146,10,0,low,0,1,0
13795,4,233,4,0,low,0,1,0
13796,2,147,3,0,low,0,1,0
13797,3,156,5,0,low,0,1,0
13798,3,240,2,0,low,0,1,0
13799,4,177,7,0,low,0,1,0
13800,3,135,7,0,medium,0,0,1
13801,5,178,7,0,medium,0,0,1
13802,3,190,7,0,medium,0,0,1
13803,3,240,7,0,medium,0,0,1
13804,4,172,3,0,medium,0,0,1
13805,3,271,7,0,medium,0,0,1
13806,5,188,7,0,medium,0,0,1
13807,4,197,7,0,medium,0,0,1
13808,5,151,3,0,medium,0,0,1
13809,3,263,3,0,medium,0,0,1
13810,2,223,3,0,medium,0,0,1
13811,4,151,3,0,medium,0,0,1
13812,3,191,3,0,high,1,0,0
13813,2,162,2,0,high,1,0,0
13814,5,195,6,0,high,1,0,0
13815,4,222,3,0,high,1,0,0
13816,3,179,8,0,high,1,0,0
13817,3,106,8,0,high,1,0,0
13818,3,214,8,0,high,1,0,0
13819,3,259,8,0,high,1,0,0
13820,3,145,8,0,low,0,1,0
13821,4,153,3,0,low,0,1,0
13822,2,117,10,0,low,0,1,0
13823,3,207,10,0,low,0,1,0
13824,3,265,10,0,low,0,1,0
13825,5,279,8,0,low,0,1,0
13826,4,225,8,0,low,0,1,0
13827,3,158,8,0,low,0,1,0
13828,4,211,4,0,medium,0,0,1
13829,4,175,3,0,medium,0,0,1
13830,4,224,10,0,medium,0,0,1
13831,3,190,10,0,medium,0,0,1
13832,5,240,7,0,medium,0,0,1
13833,5,225,7,0,medium,0,0,1
13834,5,192,7,0,medium,0,0,1
13835,5,262,7,0,medium,0,0,1
13836,3,250,3,0,medium,0,0,1
13837,3,155,10,0,medium,0,0,1
13838,4,238,10,0,medium,0,0,1
13839,4,249,10,0,medium,0,0,1
13840,3,272,10,0,medium,0,0,1
13841,4,162,10,0,high,1,0,0
13842,4,254,10,0,high,1,0,0
13843,4,184,3,0,high,1,0,0
13844,4,269,10,0,high,1,0,0
13845,3,201,10,0,high,1,0,0
13846,4,247,10,0,high,1,0,0
13847,6,221,10,0,medium,0,0,1
13848,5,247,10,0,medium,0,0,1
13849,4,135,10,0,medium,0,0,1
13850,3,260,4,0,medium,0,0,1
13851,3,188,3,0,high,1,0,0
13852,4,159,5,0,low,0,1,0
13853,3,153,2,0,medium,0,0,1
13854,5,167,7,0,medium,0,0,1
13855,3,158,7,0,medium,0,0,1
13856,3,180,7,0,medium,0,0,1
13857,3,211,7,0,medium,0,0,1
13858,4,104,7,0,medium,0,0,1
13859,6,174,3,0,medium,0,0,1
13860,3,195,7,0,medium,0,0,1
13861,5,211,7,0,medium,0,0,1
13862,5,232,7,0,medium,0,0,1
13863,5,216,3,0,low,0,1,0
13864,5,265,3,0,low,0,1,0
13865,5,184,3,0,low,0,1,0
13866,5,244,3,0,low,0,1,0
13867,4,202,3,0,low,0,1,0
13868,3,146,2,0,low,0,1,0
13869,4,161,6,0,low,0,1,0
13870,5,280,3,0,high,1,0,0
13871,5,208,8,0,low,0,1,0
13872,6,134,8,0,high,1,0,0
13873,3,162,8,0,high,1,0,0
13874,5,209,8,0,low,0,1,0
13875,3,265,8,0,low,0,1,0
13876,4,173,3,0,high,1,0,0
13877,4,261,10,0,low,0,1,0
13878,3,204,10,0,medium,0,0,1
13879,3,144,10,0,high,1,0,0
13880,5,113,8,0,medium,0,0,1
13881,4,144,8,0,medium,0,0,1
13882,5,140,8,0,medium,0,0,1
13883,3,245,4,0,medium,0,0,1
13884,3,188,3,0,high,1,0,0
13885,5,199,10,0,medium,0,0,1
13886,6,154,10,0,medium,0,0,1
13887,4,138,7,0,medium,0,0,1
13888,3,147,7,0,high,1,0,0
13889,6,173,7,0,medium,0,0,1
13890,3,223,7,0,high,1,0,0
13891,3,200,3,0,low,0,1,0
13892,4,189,10,0,medium,0,0,1
13893,5,133,10,0,medium,0,0,1
13894,3,160,10,0,medium,0,0,1
13895,3,153,10,0,medium,0,0,1
13896,4,142,10,0,low,0,1,0
13897,3,167,10,0,low,0,1,0
13898,4,227,2,0,low,0,1,0
13899,4,144,4,0,low,0,1,0
13900,4,140,3,0,low,0,1,0
13901,4,220,3,0,low,0,1,0
13902,3,180,3,0,low,0,1,0
13903,4,173,4,0,low,0,1,0
13904,3,179,5,0,low,0,1,0
13905,5,137,5,0,low,0,1,0
13906,3,165,3,0,high,1,0,0
13907,3,177,3,0,low,0,1,0
13908,5,168,3,0,low,0,1,0
13909,3,245,4,0,low,0,1,0
13910,5,258,2,0,low,0,1,0
13911,3,159,2,0,high,1,0,0
13912,3,163,3,0,low,0,1,0
13913,3,174,2,0,low,0,1,0
13914,3,214,2,0,low,0,1,0
13915,4,191,3,0,high,1,0,0
13916,5,272,5,0,low,0,1,0
13917,3,183,2,0,medium,0,0,1
13918,4,135,2,0,high,1,0,0
13919,6,154,2,0,high,1,0,0
13920,5,238,3,0,high,1,0,0
13921,2,235,3,0,high,1,0,0
13922,3,215,4,0,high,1,0,0
13923,5,234,2,0,high,1,0,0
13924,4,187,3,0,high,1,0,0
13925,3,133,3,0,medium,0,0,1
13926,3,123,5,0,medium,0,0,1
13927,4,202,3,0,medium,0,0,1
13928,4,140,3,0,medium,0,0,1
13929,4,182,3,0,high,1,0,0
13930,3,179,2,0,low,0,1,0
13931,3,150,3,0,medium,0,0,1
13932,4,151,3,0,medium,0,0,1
13933,6,117,7,0,medium,0,0,1
13934,3,156,7,0,medium,0,0,1
13935,3,211,7,0,medium,0,0,1
13936,6,286,7,0,medium,0,0,1
13937,5,233,7,0,medium,0,0,1
13938,4,222,3,0,medium,0,0,1
13939,4,258,7,0,medium,0,0,1
13940,5,231,7,0,high,1,0,0
13941,3,220,7,0,low,0,1,0
13942,4,134,3,0,low,0,1,0
13943,6,141,3,0,low,0,1,0
13944,5,160,3,0,high,1,0,0
13945,4,259,3,0,low,0,1,0
13946,5,232,3,0,low,0,1,0
13947,5,272,2,0,low,0,1,0
13948,3,215,6,0,high,1,0,0
13949,4,222,3,0,low,0,1,0
13950,3,244,8,0,low,0,1,0
13951,5,224,8,0,low,0,1,0
13952,5,200,8,0,low,0,1,0
13953,4,143,8,0,low,0,1,0
13954,5,238,8,0,low,0,1,0
13955,4,145,3,0,low,0,1,0
13956,4,108,10,0,medium,0,0,1
13957,3,247,10,0,medium,0,0,1
13958,3,213,10,0,medium,0,0,1
13959,4,209,8,0,medium,0,0,1
13960,4,240,8,0,medium,0,0,1
13961,3,100,8,0,medium,0,0,1
13962,4,265,4,0,medium,0,0,1
13963,3,209,3,0,medium,0,0,1
13964,3,154,10,0,medium,0,0,1
13965,5,230,10,0,high,1,0,0
13966,4,208,7,0,high,1,0,0
13967,2,141,7,0,high,1,0,0
13968,3,262,7,0,high,1,0,0
13969,4,206,7,0,high,1,0,0
13970,3,166,3,0,high,1,0,0
13971,4,117,10,0,medium,0,0,1
13972,4,273,10,0,medium,0,0,1
13973,4,270,10,0,medium,0,0,1
13974,3,138,10,0,low,0,1,0
13975,3,235,10,0,low,0,1,0
13976,4,190,10,0,low,0,1,0
13977,3,192,3,0,low,0,1,0
13978,5,214,3,0,low,0,1,0
13979,4,242,2,0,low,0,1,0
13980,4,233,2,0,low,0,1,0
13981,3,218,4,0,low,0,1,0
13982,5,125,4,0,low,0,1,0
13983,4,178,2,0,low,0,1,0
13984,5,272,3,0,low,0,1,0
13985,3,265,4,0,low,0,1,0
13986,4,271,3,0,low,0,1,0
13987,3,179,3,0,low,0,1,0
13988,3,118,4,0,low,0,1,0
13989,4,196,5,0,low,0,1,0
13990,4,173,2,0,low,0,1,0
13991,4,156,3,0,low,0,1,0
13992,2,180,3,0,low,0,1,0
13993,4,263,3,0,low,0,1,0
13994,5,134,3,0,high,1,0,0
13995,3,189,3,0,high,1,0,0
13996,4,167,4,0,high,1,0,0
13997,5,132,2,0,high,1,0,0
